historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Igor Mascarenhas Eto;Secretário de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Igor Mascarenhas Eto;Secretário de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Marcel Dornas Beghini;Secretário Adjunto;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Marcel Dornas Beghini;Secretário Adjunto;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Peter Braitner Sampaio Felix;Equipe de segurança;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Peter Braitner Sampaio Felix;Equipe de segurança;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado Geral;Advocacia-Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado Geral;Advocacia-Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:20:00;PT-MGS - PT-MGS;0006-2021;DTA;2021-03-24;BELO HORIZONTE;BRASILIA;Vagner de Paula Souza;Equipe de segurança;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de MInas Gerais e comitiva para reunião com o Presidente da República e PGR (Procurador Geral da República) em Brasília/DF.;01:15:00;PT-MGS - PT-MGS;0007-2021;DTA;2021-03-24;BRASILIA;BELO HORIZONTE;Vagner de Paula Souza;Equipe de segurança;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Fabio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Fabio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Fernando Scharlack Marcato;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Julia Figueiredo Goytacaz Sant'Anna;Secretária de Estado;Secretaria de Estado de Educação
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Luis Tadeu Martins Leite;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Luis Tadeu Martins Leite;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:19:00;PT-OSO - PEGASUS 12;0075-2021;EsAF;2021-04-16;BELO HORIZONTE;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Montes Claros/MG. O Governador anuncia pacote de obras na BR-135, Bocaiúva/MG, acompanha vacinação em Montes Claros e visita a Escola Estadual Irmã Beata, que integra o Programa Mãos à Obra.;01:12:00;PT-OSO - PEGASUS 12;0076-2021;EsAF;2021-04-16;MONTES CLAROS;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Daniel Veloso Ferreira;Agente de Segurança;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Daniel Veloso Ferreira;Agente de Segurança;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Deborah Chamon;Esposa Deputado Tito Torres;
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Deborah Chamon;Esposa Deputado Tito Torres;
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Glenio Marquez Pereira;Assessor Deputado Estadual Luiz Humberto;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Glenio Marquez Pereira;Assessor Deputado Estadual Luiz Humberto;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Igor Mascarenhas Eto;Secretário de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Igor Mascarenhas Eto;Secretário de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Lucas Tadeu Bonaccorci;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Lucas Tadeu Bonaccorci;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Rafael Neves de Andrade;Agente de Segurança;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Rafael Neves de Andrade;Agente de Segurança;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;01:00:00;PT-MGS - PT-MGS;0013-2021;DTA;2021-04-17;BELO HORIZONTE;UBERLANDIA;Tito Bruno Miranda Torres Duarte;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para acompanhar o sepultamento do Deputado Estadual Luiz Humberto na cidade de Uberlândia.;00:55:00;PT-MGS - PT-MGS;0014-2021;DTA;2021-04-17;UBERLANDIA;BELO HORIZONTE;Tito Bruno Miranda Torres Duarte;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Diane Aparecida Martins de Freitas;Diretora de Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Diego Leonardo de Andrade Carvalho;Deputado Federal;Camara dos Deputados
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Luis Tadeu Martins Leite;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Luis Tadeu Martins Leite;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Marcelo Barbosa;Analista de Mídias Sociais;Secretaria Geral do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Rodrigo Freitas Gomes;Assessor Especial;Secretaria de Estado de Governo de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Rodrigo Freitas Gomes;Assessor Especial;Secretaria de Estado de Governo de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;00:50:00;PT-MGS - PT-MGS;0015-2021;DTA;2021-04-19;BELO HORIZONTE;JANAUBA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda do Governador do Estado de Minas Gerais e sua comitiva na região de Janaúba.;01:05:00;PT-MGS - PT-MGS;0016-2021;DTA;2021-04-19;JANAUBA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Caroline Fátima Lopes Teixeira;Subsecretaria de Estado;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Fabio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Fernando Passalio de Avelar;Secretário Adjunto;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Laura Mendes Serrano;Deputada Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:55:00;PT-MGS - PT-MGS;0017-2021;DTA;2021-04-22;BELO HORIZONTE;UBERLANDIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Caroline Fátima Lopes Teixeira;Subsecretaria de Estado;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Fabio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Fernando Passalio de Avelar;Secretário Adjunto;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;José Reis Nogueira de Barros;Deputado Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Laura Mendes Serrano;Deputada Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Rodrigo Freitas Gomes;Assessor Especial;Secretaria de Estado de Governo de Minas Gerais
Traslado do Governador de Minas Gerais e comitiva para Uberlândia e Patos de Minas.;00:20:00;PT-MGS - PT-MGS;0018-2021;DTA;2021-04-23;UBERLANDIA;PATOS DE MINAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria de Estado de Governo de Minas Gerais
"Anúncio de Obra do Hospital Regional de Governador Valadares; após o anúncio o Governador Romeu Zema concede entrevista coletiva. Acompanhamento de vacinação no ESF São Pedro II. Reunião com prefeitos da microrregião de Governador Valadares. Visita à Cooperativa Agropecuária Vale do Rio Doce. Anúncio de Obra do Hospital Regional de Governador Valadares e acompanhamento da vacinação.";00:54:00;PT-OSO - PEGASUS 12;0103-2021;EsAF;2021-05-04;BELO HORIZONTE;GOVERNADOR VALADARES;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
"Anúncio de Obra do Hospital Regional de Governador Valadares; após o anúncio o Governador Romeu Zema concede entrevista coletiva. Acompanhamento de vacinação no ESF São Pedro II. Reunião com prefeitos da microrregião de Governador Valadares. Visita à Cooperativa Agropecuária Vale do Rio Doce. Anúncio de Obra do Hospital Regional de Governador Valadares e acompanhamento da vacinação.";00:54:00;PT-OSO - PEGASUS 12;0103-2021;EsAF;2021-05-04;BELO HORIZONTE;GOVERNADOR VALADARES;Celise Barreiros Laviola Cabral de Lira;Deputada Estadual;Assembleia Legislativa do Estado de Minas Gerais
"Anúncio de Obra do Hospital Regional de Governador Valadares; após o anúncio o Governador Romeu Zema concede entrevista coletiva. Acompanhamento de vacinação no ESF São Pedro II. Reunião com prefeitos da microrregião de Governador Valadares. Visita à Cooperativa Agropecuária Vale do Rio Doce. Anúncio de Obra do Hospital Regional de Governador Valadares e acompanhamento da vacinação.";00:54:00;PT-OSO - PEGASUS 12;0103-2021;EsAF;2021-05-04;BELO HORIZONTE;GOVERNADOR VALADARES;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
"Anúncio de Obra do Hospital Regional de Governador Valadares; após o anúncio o Governador Romeu Zema concede entrevista coletiva. Acompanhamento de vacinação no ESF São Pedro II. Reunião com prefeitos da microrregião de Governador Valadares. Visita à Cooperativa Agropecuária Vale do Rio Doce. Anúncio de Obra do Hospital Regional de Governador Valadares e acompanhamento da vacinação.";00:54:00;PT-OSO - PEGASUS 12;0103-2021;EsAF;2021-05-04;BELO HORIZONTE;GOVERNADOR VALADARES;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
"Anúncio de Obra do Hospital Regional de Governador Valadares; após o anúncio o Governador Romeu Zema concede entrevista coletiva. Acompanhamento de vacinação no ESF São Pedro II. Reunião com prefeitos da microrregião de Governador Valadares. Visita à Cooperativa Agropecuária Vale do Rio Doce. Anúncio de Obra do Hospital Regional de Governador Valadares e acompanhamento da vacinação.";00:54:00;PT-OSO - PEGASUS 12;0103-2021;EsAF;2021-05-04;BELO HORIZONTE;GOVERNADOR VALADARES;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
