historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Sr Governador de MG e comitiva com destino a cidade Araxá/MG em cumprimento de agenda oficial.;00:48:00;PP-LCE - PÉGASUS 24;0045-2024;DTA;2024-04-22;ARAXA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino a cidade Araxá/MG em cumprimento de agenda oficial.;00:48:00;PP-LCE - PÉGASUS 24;0045-2024;DTA;2024-04-22;ARAXA;BELO HORIZONTE;Helger Marra Lopes;Presidente;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Bruno de Castro Engler Florêncio de Almeida;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Rodrigo Rodrigues Tavares;Diretor;Departamento de Edificações e Estradas de Rodagem
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Rodrigo Rodrigues Tavares;Diretor;Departamento de Edificações e Estradas de Rodagem
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Rodrigo Rodrigues Tavares;Diretor;Departamento de Edificações e Estradas de Rodagem
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;João Paulo Braga Santos;Diretor;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;João Paulo Braga Santos;Diretor;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;João Paulo Braga Santos;Diretor;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Kathleen Garcia Nascimento;Secretario(a) Adjunto(a);Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Kathleen Garcia Nascimento;Secretario(a) Adjunto(a);Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0065-2024;EsAF;2024-04-26;ARAXA;UBERABA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0066-2024;EsAF;2024-04-26;UBERABA;FRUTAL;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0067-2024;EsAF;2024-04-26;FRUTAL;UBERABA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Bruno de Castro Engler Florêncio de Almeida;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;João Paulo Braga Santos;Diretor;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Kathleen Garcia Nascimento;Secretario(a) Adjunto(a);Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva com destino as cidades de Araxá/MG, Uberaba/MG, Frutal/MG, em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0068-2024;EsAF;2024-04-27;UBERABA;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:36:00;PP-EJO - PEGASUS 17;0070-2024;EsAF;2024-05-01;BELO HORIZONTE;ALMENARA;Rodrigo Rodrigues Tavares;Diretor;Departamento de Edificações e Estradas de Rodagem
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:36:00;PP-EJO - PEGASUS 17;0070-2024;EsAF;2024-05-01;BELO HORIZONTE;ALMENARA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:36:00;PP-EJO - PEGASUS 17;0070-2024;EsAF;2024-05-01;BELO HORIZONTE;ALMENARA;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:36:00;PP-EJO - PEGASUS 17;0070-2024;EsAF;2024-05-01;BELO HORIZONTE;ALMENARA;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:36:00;PP-EJO - PEGASUS 17;0070-2024;EsAF;2024-05-01;BELO HORIZONTE;ALMENARA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0072-2024;EsAF;2024-05-03;JEQUITINHONHA;ARACUAI;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0072-2024;EsAF;2024-05-03;JEQUITINHONHA;ARACUAI;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Diego José Arantes Salomé Gonçalves Leite;Assessor Especial;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0072-2024;EsAF;2024-05-03;JEQUITINHONHA;ARACUAI;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0072-2024;EsAF;2024-05-03;JEQUITINHONHA;ARACUAI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até as cidades de Almenara/MG, Jequitinhonha/MG, Araçuaí/MG e Capelinha/MG em cumprimento de agenda oficial.;01:00:00;PP-EJO - PEGASUS 17;0074-2024;EsAF;2024-05-03;CAPELINHA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Cláudia Mara Nicolay Mendes Peixoto;Assessor Especial;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:42:00;PP-LCE - PÉGASUS 24;0054-2024;DTA;2024-05-06;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Cláudia Mara Nicolay Mendes Peixoto;Assessor Especial;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador de MG e comitiva até a cidade de São Paulo/SP, em cumprimento de agenda oficial naquela cidade.;01:30:00;PP-LCE - PÉGASUS 24;0055-2024;DTA;2024-05-07;SAO PAULO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado-Geral do Estado;Advocacia Geral do Estado
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Gustavo da Cunha Pereira Valadares;Secretário de Estado;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:36:00;PP-LCE - PÉGASUS 24;0072-2024;DTA;2024-05-20;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado-Geral do Estado;Advocacia Geral do Estado
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Superintendente;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Gustavo da Cunha Pereira Valadares;Secretário de Estado;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PP-LCE - PÉGASUS 24;0075-2024;DTA;2024-05-21;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado-Geral do Estado;Advocacia Geral do Estado
Após cumprimento de agenda em Brasília/DF, aeronave decolou de retorno a SBBH trasladando Exmo. Governador de MG e comitiva, conforme OM.;01:44:00;PP-EJO - PEGASUS 17;0105-2024;EsAF;2024-06-03;BRASILIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado-Geral do Estado;Advocacia Geral do Estado
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Após cumprimento de agenda em Brasília/DF, aeronave decolou de retorno a SBBH trasladando Exmo. Governador de MG e comitiva, conforme OM.;01:44:00;PP-EJO - PEGASUS 17;0105-2024;EsAF;2024-06-03;BRASILIA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Púbico do Estado de Minas Gerais
Após cumprimento de agenda em Brasília/DF, aeronave decolou de retorno a SBBH trasladando Exmo. Governador de MG e comitiva, conforme OM.;01:44:00;PP-EJO - PEGASUS 17;0105-2024;EsAF;2024-06-03;BRASILIA;BELO HORIZONTE;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Púbico do Estado de Minas Gerais
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Rafael Silva de Oliveira;Repórter;Secretaria de Estado de Comunicação Social
Após cumprimento de agenda em Brasília/DF, aeronave decolou de retorno a SBBH trasladando Exmo. Governador de MG e comitiva, conforme OM.;01:44:00;PP-EJO - PEGASUS 17;0105-2024;EsAF;2024-06-03;BRASILIA;BELO HORIZONTE;Rafael Silva de Oliveira;Repórter;Secretaria de Estado de Comunicação Social
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Barbara Barros Botega;Secretario(a) Adjunto(a);Secretaria de Estado de Comunicação Social
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Após cumprimento de agenda em Brasília/DF, aeronave decolou de retorno a SBBH trasladando Exmo. Governador de MG e comitiva, conforme OM.;01:44:00;PP-EJO - PEGASUS 17;0105-2024;EsAF;2024-06-03;BRASILIA;BELO HORIZONTE;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Aeronave decolou de SBBH para SBBR para traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF, conforme OM.;02:06:00;PP-EJO - PEGASUS 17;0104-2024;EsAF;2024-06-03;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessor Especial;Secretaria Geral do Estado de Minas Gerais
