historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Governador de Minas e Comitiva para a cidade de São Paulo.;01:24:00;PT-MGS - PT-MGS;0042-2023;DTA;2023-05-17;SAO PAULO;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas e Comitiva para a cidade de São Paulo.;01:24:00;PT-MGS - PT-MGS;0042-2023;DTA;2023-05-17;SAO PAULO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;00:40:00;PT-MGS - PT-MGS;0045-2023;DTA;2023-05-23;BELO HORIZONTE;PATOS DE MINAS;Ludimila Fonseca de Azevedo Falcão;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;00:40:00;PT-MGS - PT-MGS;0045-2023;DTA;2023-05-23;BELO HORIZONTE;PATOS DE MINAS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;00:40:00;PT-MGS - PT-MGS;0045-2023;DTA;2023-05-23;BELO HORIZONTE;PATOS DE MINAS;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;00:40:00;PT-MGS - PT-MGS;0045-2023;DTA;2023-05-23;BELO HORIZONTE;PATOS DE MINAS;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;00:40:00;PT-MGS - PT-MGS;0045-2023;DTA;2023-05-23;BELO HORIZONTE;PATOS DE MINAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;José Vitor de Resende Aguiar;Deputado Federal;Camara dos Deputados
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Luísa Cardoso Barreto;Secretário de Estado;Secretaria de Estado de Planejamento e Gestão
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva em missão oficial para o Parque do Rio Doce (Região de São Jose do Goiabal.;00:48:00;PP-EPO - PEGASUS 18;0046-2023;1ª BRAvE;2023-08-17;BELO HORIZONTE;SÃO JOSÉ DO GOIABAL;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:00:00;PT-MGS - PT-MGS;0046-2023;DTA;2023-05-24;PATOS DE MINAS;BRASILIA;Rafael Silva de Oliveira;Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Igor Mascarenhas Eto;Secretário de Estado;Secretaria de Estado de Governo
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:30:00;PT-MGS - PT-MGS;0047-2023;DTA;2023-05-24;BRASILIA;PASSOS;Diane Aparecida Martins de Freitas;Diretoria Central de Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:50:00;PT-MGS - PT-MGS;0048-2023;DTA;2023-05-25;PASSOS;FLORIANOPOLIS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:50:00;PT-MGS - PT-MGS;0048-2023;DTA;2023-05-25;PASSOS;FLORIANOPOLIS;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:50:00;PT-MGS - PT-MGS;0048-2023;DTA;2023-05-25;PASSOS;FLORIANOPOLIS;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:50:00;PT-MGS - PT-MGS;0048-2023;DTA;2023-05-25;PASSOS;FLORIANOPOLIS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador do Estado de MG Sr Romeu Zema Neto e comitiva até as cidades de Patos de Minas/Mg, Brasília/DF, Passos/MG, Florianópolis/SC.;01:50:00;PT-MGS - PT-MGS;0048-2023;DTA;2023-05-25;PASSOS;FLORIANOPOLIS;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado de Casa Civil do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:30:00;PT-MGS - PT-MGS;0050-2023;DTA;2023-06-05;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado de Casa Civil do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE ( Traslado do Exmo. Governador de Minas e comitiva até a cidade de Brasília/DF.);01:26:00;PT-MGS - PT-MGS;0051-2023;DTA;2023-06-05;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Marília Carvalho de Melo;Secretário de Estado;Secretaria de Meio Ambiente e Desenvolvimento Sustentável
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Eric da Cruz Gonçalves;Reporter;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Gilsian Pelli Leonardi;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;00:58:00;PT-MGS - PT-MGS;0052-2023;DTA;2023-06-19;BELO HORIZONTE;RIO DE JANEIRO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Gilsian Pelli Leonardi;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr Romeu Zema Neto e comitiva com destino a cidade do Rio de Janeiro/RJ em cumprimento de agenda oficial.;01:00:00;PT-MGS - PT-MGS;0053-2023;DTA;2023-06-19;RIO DE JANEIRO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PT-MGS - PT-MGS;0054-2023;DTA;2023-06-27;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PT-MGS - PT-MGS;0054-2023;DTA;2023-06-27;BELO HORIZONTE;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PT-MGS - PT-MGS;0054-2023;DTA;2023-06-27;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:30:00;PT-MGS - PT-MGS;0054-2023;DTA;2023-06-27;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:23:00;PT-MGS - PT-MGS;0055-2023;DTA;2023-06-27;BRASILIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
AERONAVE DECOLOU DE SBBH PARA SNTO PARA TRASLADOR O SR GOVERNADOR E COMITIVA PARA AGENDA, CONFORME OM.;01:12:00;PT-WGS - PÉGASUS 19;0055-2023;DTA;2023-03-22;BELO HORIZONTE;TEOFILO OTONI;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:23:00;PT-MGS - PT-MGS;0055-2023;DTA;2023-06-27;BRASILIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
AERONAVE DECOLOU DE SBBH PARA SNTO PARA TRASLADOR O SR GOVERNADOR E COMITIVA PARA AGENDA, CONFORME OM.;01:12:00;PT-WGS - PÉGASUS 19;0055-2023;DTA;2023-03-22;BELO HORIZONTE;TEOFILO OTONI;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
AERONAVE DECOLOU DE SBBH PARA SNTO PARA TRASLADOR O SR GOVERNADOR E COMITIVA PARA AGENDA, CONFORME OM.;01:12:00;PT-WGS - PÉGASUS 19;0055-2023;DTA;2023-03-22;BELO HORIZONTE;TEOFILO OTONI;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:23:00;PT-MGS - PT-MGS;0055-2023;DTA;2023-06-27;BRASILIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
AERONAVE DECOLOU DE SBBH PARA SNTO PARA TRASLADOR O SR GOVERNADOR E COMITIVA PARA AGENDA, CONFORME OM.;01:12:00;PT-WGS - PÉGASUS 19;0055-2023;DTA;2023-03-22;BELO HORIZONTE;TEOFILO OTONI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:23:00;PT-MGS - PT-MGS;0055-2023;DTA;2023-06-27;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Brasília/DF.;01:23:00;PT-MGS - PT-MGS;0055-2023;DTA;2023-06-27;BRASILIA;BELO HORIZONTE;Wallace Conegundes;Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Araxá/MG, em cumprimento de agenda oficial.;00:54:00;PT-MGS - PT-MGS;0056-2023;DTA;2023-06-29;BELO HORIZONTE;ARAXA;Matheus Souza Fonseca;Assessor (a);Vice Governadoria do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Antonio Claret de Oliveira Junior;Vice-Presidente;Banco de Desenvolvimento de Minas Gerais
APÓS CUMPRIMENTO DE AGENDA NA REGIÃO DE ARAÇUAÍ, AERONAVE DECOLOU PARA SBGV COM SR GOVERNADOR E COMITIVA, CONFORME OM.;00:48:00;PT-WGS - PÉGASUS 19;0057-2023;DTA;2023-03-23;ARACUAI;GOVERNADOR VALADARES;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Jarbas Soares Júnior;Procurador Geral de Justiça;Ministério Público
APÓS CUMPRIMENTO DE AGENDA NA REGIÃO DE ARAÇUAÍ, AERONAVE DECOLOU PARA SBGV COM SR GOVERNADOR E COMITIVA, CONFORME OM.;00:48:00;PT-WGS - PÉGASUS 19;0057-2023;DTA;2023-03-23;ARACUAI;GOVERNADOR VALADARES;Diego Felipe Nonato;Assessor (a);Secretaria de Estado de Governo
