historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Domingos Sávio Campos Resende;Deputado Federal;Câmara dos Deputados
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Filipe Augusto Batista de Souza;Assessor;Secretaria de Estado de Governo de Minas Gerais
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Diane Aparecida Martins de Freitas;Diretora de Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Diane Aparecida Martins de Freitas;Diretora de Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Ibiraty Martins Júnior;Assessor;Secretaria de Estado de Saúde
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Ibiraty Martins Júnior;Assessor;Secretaria de Estado de Saúde
Agenda oficial.;00:45:00;PT-MGS - PT-MGS;0023-2022;DTA;2022-04-23;BELO HORIZONTE;LAVRAS;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Turismo
Agenda oficial.;00:40:00;PT-MGS - PT-MGS;0024-2022;DTA;2022-04-23;LAVRAS;BELO HORIZONTE;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Turismo
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0025-2022;DTA;2022-04-27;BELO HORIZONTE;PASSOS;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda de Minas Gerais
Traslado do Exmo Sr. Governador de MG e comitiva até a cidade de Passos/MG, em cumprimento de agenda oficial.;00:50:00;PT-MGS - PT-MGS;0026-2022;DTA;2022-04-27;PASSOS;BELO HORIZONTE;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Marcelo Guilherme de Aro Ferreira;Deputado Federal;Câmara dos Deputados
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Flávio Roscoe Nogueira;Presidente FIEMG;Federação da Agricultura e Pecuária do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA PARA AGENDA OFICIAL;01:30:00;PP-EJO - PEGASUS 17;0040-2022;EsAF;2022-04-29;BELO HORIZONTE;UBERABA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Marcelo Guilherme de Aro Ferreira;Deputado Federal;Câmara dos Deputados
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Flávio Roscoe Nogueira;Presidente FIEMG;Federação da Agricultura e Pecuária do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Ibiraty Martins Júnior;Assessor;Secretaria de Estado de Saúde
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Mariana de Oliveira Pimentel;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO SR GOVERNADOR DO ESTADO DE MG E COMITIVA PARA BELO HORIZONTE;01:36:00;PP-EJO - PEGASUS 17;0042-2022;EsAF;2022-04-30;UBERABA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Sérgio Pessoa de Paula Castro;Advogado Geral;Advocacia-Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Luis Otávio Milagres de Assis;Secretário-Adjunto;Secretaria de Estado de Planejamento e Gestão
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Luísa Cardoso Barreto;Secretária de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;02:06:00;PT-WGS - PÉGASUS 19;0086-2022;DTA;2022-05-03;BELO HORIZONTE;BRASILIA;Igor Mascarenhas Eto;Secretário de Estado;Secretaria de Estado de Governo de Minas Gerais
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Sérgio Pessoa de Paula Castro;Advogado Geral;Advocacia-Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Luis Otávio Milagres de Assis;Secretário-Adjunto;Secretaria de Estado de Planejamento e Gestão
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Luísa Cardoso Barreto;Secretária de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Mariana de Oliveira Pimentel;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:42:00;PT-WGS - PÉGASUS 19;0087-2022;DTA;2022-05-04;BRASILIA;LAGOA SANTA;Igor Mascarenhas Eto;Secretário de Estado;Secretaria de Estado de Governo de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Carlos Henrique Coelho de Campos;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Domingos Sávio Campos Resende;Deputado Federal;Câmara dos Deputados
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:42:00;PT-WGS - PÉGASUS 19;0089-2022;DTA;2022-05-05;BELO HORIZONTE;SAO JOAO DEL REI;Cristiana Miglio Kumaira Pereira;Secretária-Geral Adjunta;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:10:00;PT-WGS - PÉGASUS 19;0090-2022;DTA;2022-05-06;SAO JOAO DEL REI;BARBACENA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:50:00;PT-WGS - PÉGASUS 19;0091-2022;DTA;2022-05-06;BARBACENA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:10:00;PT-WGS - PÉGASUS 19;0090-2022;DTA;2022-05-06;SAO JOAO DEL REI;BARBACENA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:50:00;PT-WGS - PÉGASUS 19;0091-2022;DTA;2022-05-06;BARBACENA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:10:00;PT-WGS - PÉGASUS 19;0090-2022;DTA;2022-05-06;SAO JOAO DEL REI;BARBACENA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:50:00;PT-WGS - PÉGASUS 19;0091-2022;DTA;2022-05-06;BARBACENA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:10:00;PT-WGS - PÉGASUS 19;0090-2022;DTA;2022-05-06;SAO JOAO DEL REI;BARBACENA;Cristiana Miglio Kumaira Pereira;Secretária-Geral Adjunta;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmp Sr. Governador de MG e comitiva as cidades de São João Del Rei e Barbacena para cumprimento de agenda oficial.;00:50:00;PT-WGS - PÉGASUS 19;0091-2022;DTA;2022-05-06;BARBACENA;BELO HORIZONTE;Cristiana Miglio Kumaira Pereira;Secretária-Geral Adjunta;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;01:42:00;PP-EJO - PEGASUS 17;0051-2022;EsAF;2022-05-12;BELO HORIZONTE;UNAÍ;Fernando Scharlack Marcato;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:30:00;PP-EJO - PEGASUS 17;0052-2022;EsAF;2022-05-12;UNAÍ;PARACATU;Fernando Scharlack Marcato;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Rodrigo Freitas Gomes;Assessor Especial;Secretaria de Estado de Governo de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Rodrigo Freitas Gomes;Assessor Especial;Secretaria de Estado de Governo de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Fábio Baccheretti Vitor;Secretário de Estado;Secretaria de Estado de Saúde
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Ibiraty Martins Júnior;Assessor;Secretaria de Estado de Saúde
